,SECTOR,FECHA,media,Rad,Precip
2506,OCIO Y TIEMPO LIBRE,2015-09-15,90.16666666666667,22.2,0.0
2507,MODA Y COMPLEMENTOS,2015-09-15,101.33928571428571,22.2,0.0
2508,HOGAR,2015-09-15,91.84375,22.2,0.0
2509,BELLEZA,2015-09-15,59.794520547945204,22.2,0.0
2510,AUTO,2015-09-15,213.22222222222223,22.2,0.0
2511,ALIMENTACION,2015-09-15,196.875,22.2,0.0
2512,TECNOLOGIA,2015-09-16,110.18,22.6,0.0
2513,SALUD,2015-09-16,144.6013071895425,22.6,0.0
2514,RESTAURACION,2015-09-16,37.83783783783784,22.6,0.0
2515,OTROS,2015-09-16,53.8,22.6,0.0
2516,OCIO Y TIEMPO LIBRE,2015-09-16,90.66666666666667,22.6,0.0
2517,MODA Y COMPLEMENTOS,2015-09-16,113.00961538461539,22.6,0.0
2518,HOGAR,2015-09-16,104.125,22.6,0.0
2519,BELLEZA,2015-09-16,59.46987951807229,22.6,0.0
2520,AUTO,2015-09-16,112.375,22.6,0.0
2521,ALIMENTACION,2015-09-16,91.4375,22.6,0.0
2522,TECNOLOGIA,2015-09-17,132.53658536585365,22.0,0.0
2523,SALUD,2015-09-17,119.1103896103896,22.0,0.0
2524,RESTAURACION,2015-09-17,61.21621621621622,22.0,0.0
2525,OTROS,2015-09-17,68.6086956521739,22.0,0.0
2526,OCIO Y TIEMPO LIBRE,2015-09-17,66.05,22.0,0.0
2527,MODA Y COMPLEMENTOS,2015-09-17,95.944,22.0,0.0
2528,HOGAR,2015-09-17,201.94871794871796,22.0,0.0
2529,BELLEZA,2015-09-17,53.83783783783784,22.0,0.0
2530,AUTO,2015-09-17,147.61904761904762,22.0,0.0
2531,ALIMENTACION,2015-09-17,63.9,22.0,0.0
2532,TECNOLOGIA,2015-09-18,143.66666666666666,21.6,0.0
2533,SALUD,2015-09-18,144.42372881355934,21.6,0.0
2534,RESTAURACION,2015-09-18,42.03174603174603,21.6,0.0
2535,OTROS,2015-09-18,130.08695652173913,21.6,0.0
2536,OCIO Y TIEMPO LIBRE,2015-09-18,57.5,21.6,0.0
2537,MODA Y COMPLEMENTOS,2015-09-18,89.64423076923077,21.6,0.0
2538,HOGAR,2015-09-18,113.78787878787878,21.6,0.0
2539,BELLEZA,2015-09-18,66.53932584269663,21.6,0.0
2540,AUTO,2015-09-18,122.51851851851852,21.6,0.0
2541,ALIMENTACION,2015-09-18,121.6470588235294,21.6,0.0
2542,TECNOLOGIA,2015-09-19,173.66666666666666,19.4,0.0
2543,SALUD,2015-09-19,136.0566037735849,19.4,0.0
2544,RESTAURACION,2015-09-19,61.23076923076923,19.4,0.0
2545,OTROS,2015-09-19,58.3,19.4,0.0
2546,OCIO Y TIEMPO LIBRE,2015-09-19,90.4,19.4,0.0
2547,MODA Y COMPLEMENTOS,2015-09-19,92.45901639344262,19.4,0.0
2548,HOGAR,2015-09-19,94.3953488372093,19.4,0.0
2549,BELLEZA,2015-09-19,56.80769230769231,19.4,0.0
2550,AUTO,2015-09-19,125.28571428571429,19.4,0.0
2551,ALIMENTACION,2015-09-19,145.92857142857142,19.4,0.0
2552,SALUD,2015-09-20,16.0,20.8,0.0
2553,RESTAURACION,2015-09-20,65.475,20.8,0.0
2554,OTROS,2015-09-20,194.0,20.8,0.0
2555,OCIO Y TIEMPO LIBRE,2015-09-20,15.0,20.8,0.0
2556,MODA Y COMPLEMENTOS,2015-09-20,44.5,20.8,0.0
2557,HOGAR,2015-09-20,,20.8,0.0
2558,ALIMENTACION,2015-09-20,12.666666666666666,20.8,0.0
2559,TECNOLOGIA,2015-09-21,104.14285714285714,18.6,0.0
2560,SALUD,2015-09-21,141.24503311258277,18.6,0.0
2561,RESTAURACION,2015-09-21,65.10526315789474,18.6,0.0
2562,OTROS,2015-09-21,97.79166666666667,18.6,0.0
2563,OCIO Y TIEMPO LIBRE,2015-09-21,76.96296296296296,18.6,0.0
2564,MODA Y COMPLEMENTOS,2015-09-21,83.52884615384616,18.6,0.0
2565,HOGAR,2015-09-21,102.58695652173913,18.6,0.0
2566,BELLEZA,2015-09-21,76.92063492063492,18.6,0.0
2567,AUTO,2015-09-21,153.56521739130434,18.6,0.0
2568,ALIMENTACION,2015-09-21,35.2,18.6,0.0
2569,TECNOLOGIA,2015-09-22,213.62222222222223,18.9,0.0
2570,SALUD,2015-09-22,115.58536585365853,18.9,0.0
2571,RESTAURACION,2015-09-22,110.09302325581395,18.9,0.0
2572,OTROS,2015-09-22,148.3846153846154,18.9,0.0
2573,OCIO Y TIEMPO LIBRE,2015-09-22,62.44117647058823,18.9,0.0
2574,MODA Y COMPLEMENTOS,2015-09-22,101.12765957446808,18.9,0.0
2575,HOGAR,2015-09-22,63.46875,18.9,0.0
2576,BELLEZA,2015-09-22,86.56,18.9,0.0
2577,AUTO,2015-09-22,135.11111111111111,18.9,0.0
2578,ALIMENTACION,2015-09-22,101.85714285714286,18.9,0.0
2579,TECNOLOGIA,2015-09-23,71.23809523809524,20.3,0.0
2580,SALUD,2015-09-23,185.54814814814816,20.3,0.0
2581,RESTAURACION,2015-09-23,56.333333333333336,20.3,0.0
2582,OTROS,2015-09-23,120.79166666666667,20.3,0.0
2583,OCIO Y TIEMPO LIBRE,2015-09-23,68.78571428571429,20.3,0.0
2584,MODA Y COMPLEMENTOS,2015-09-23,110.6,20.3,0.0
2585,HOGAR,2015-09-23,80.24444444444444,20.3,0.0
2586,BELLEZA,2015-09-23,61.98529411764706,20.3,0.0
2587,AUTO,2015-09-23,134.85185185185185,20.3,0.0
2588,ALIMENTACION,2015-09-23,73.66666666666667,20.3,0.0
2589,TECNOLOGIA,2015-09-24,122.3225806451613,20.2,0.0
2590,SALUD,2015-09-24,117.04195804195804,20.2,0.0
2591,RESTAURACION,2015-09-24,69.85714285714286,20.2,0.0
2592,OTROS,2015-09-24,53.46666666666667,20.2,0.0
2593,OCIO Y TIEMPO LIBRE,2015-09-24,44.81481481481482,20.2,0.0
2594,MODA Y COMPLEMENTOS,2015-09-24,99.11818181818182,20.2,0.0
2595,HOGAR,2015-09-24,78.25641025641026,20.2,0.0
2596,BELLEZA,2015-09-24,57.75,20.2,0.0
2597,AUTO,2015-09-24,106.10526315789474,20.2,0.0
2598,ALIMENTACION,2015-09-24,126.33333333333333,20.2,0.0
2599,TECNOLOGIA,2015-09-25,164.02325581395348,20.6,0.0
2600,SALUD,2015-09-25,136.36879432624113,20.6,0.0
2601,RESTAURACION,2015-09-25,50.55714285714286,20.6,0.0
2602,OTROS,2015-09-25,69.13636363636364,20.6,0.0
2603,OCIO Y TIEMPO LIBRE,2015-09-25,53.05263157894737,20.6,0.0
2604,MODA Y COMPLEMENTOS,2015-09-25,85.05263157894737,20.6,0.0
2605,HOGAR,2015-09-25,118.91111111111111,20.6,0.0
2606,BELLEZA,2015-09-25,51.25555555555555,20.6,0.0
2607,AUTO,2015-09-25,154.34615384615384,20.6,0.0
2608,ALIMENTACION,2015-09-25,68.41176470588235,20.6,0.0
2609,TECNOLOGIA,2015-09-26,148.61764705882354,19.4,0.0
2610,SALUD,2015-09-26,198.34146341463415,19.4,0.0
2611,RESTAURACION,2015-09-26,63.81720430107527,19.4,0.0
2612,OTROS,2015-09-26,79.52631578947368,19.4,0.0
2613,OCIO Y TIEMPO LIBRE,2015-09-26,63.21052631578947,19.4,0.0
2614,MODA Y COMPLEMENTOS,2015-09-26,120.94186046511628,19.4,0.0
2615,HOGAR,2015-09-26,82.10810810810811,19.4,0.0
2616,BELLEZA,2015-09-26,55.58730158730159,19.4,0.0
2617,AUTO,2015-09-26,127.4,19.4,0.0
2618,ALIMENTACION,2015-09-26,157.23076923076923,19.4,0.0
2619,SALUD,2015-09-27,14.4,19.0,0.0
2620,RESTAURACION,2015-09-27,60.916666666666664,19.0,0.0
2621,OTROS,2015-09-27,23.125,19.0,0.0
2622,OCIO Y TIEMPO LIBRE,2015-09-27,40.833333333333336,19.0,0.0
2623,MODA Y COMPLEMENTOS,2015-09-27,91.16666666666667,19.0,0.0
2624,HOGAR,2015-09-27,29.5,19.0,0.0
2625,BELLEZA,2015-09-27,,19.0,0.0
2626,ALIMENTACION,2015-09-27,66.66666666666667,19.0,0.0
2627,TECNOLOGIA,2015-09-28,66.6969696969697,20.2,0.0
2628,SALUD,2015-09-28,146.45578231292518,20.2,0.0
2629,RESTAURACION,2015-09-28,49.607142857142854,20.2,0.0
2630,OTROS,2015-09-28,132.24137931034483,20.2,0.0
2631,OCIO Y TIEMPO LIBRE,2015-09-28,56.36363636363637,20.2,0.0
2632,MODA Y COMPLEMENTOS,2015-09-28,83.50413223140495,20.2,0.0
2633,HOGAR,2015-09-28,105.71428571428571,20.2,0.0
2634,BELLEZA,2015-09-28,45.5,20.2,0.0
2635,AUTO,2015-09-28,121.22222222222223,20.2,0.0
2636,ALIMENTACION,2015-09-28,54.13333333333333,20.2,0.0
2637,TECNOLOGIA,2015-09-29,147.92307692307693,7.3,0.8
2638,SALUD,2015-09-29,128.98136645962734,7.3,0.8
2639,RESTAURACION,2015-09-29,67.39024390243902,7.3,0.8
2640,OTROS,2015-09-29,114.29032258064517,7.3,0.8
2641,OCIO Y TIEMPO LIBRE,2015-09-29,54.65384615384615,7.3,0.8
2642,MODA Y COMPLEMENTOS,2015-09-29,101.11458333333333,7.3,0.8
2643,HOGAR,2015-09-29,93.11363636363636,7.3,0.8
2644,BELLEZA,2015-09-29,57.06153846153846,7.3,0.8
2645,AUTO,2015-09-29,113.8,7.3,0.8
2646,ALIMENTACION,2015-09-29,33.875,7.3,0.8
2647,TECNOLOGIA,2015-09-30,132.6551724137931,18.6,0.0
2648,SALUD,2015-09-30,139.54263565891472,18.6,0.0
2649,RESTAURACION,2015-09-30,45.15,18.6,0.0
2650,OTROS,2015-09-30,99.82142857142857,18.6,0.0
2651,OCIO Y TIEMPO LIBRE,2015-09-30,60.7037037037037,18.6,0.0
2652,MODA Y COMPLEMENTOS,2015-09-30,92.5,18.6,0.0
2653,HOGAR,2015-09-30,171.30232558139534,18.6,0.0
2654,BELLEZA,2015-09-30,70.77142857142857,18.6,0.0
2655,AUTO,2015-09-30,126.33333333333333,18.6,0.0
2656,ALIMENTACION,2015-09-30,182.0,18.6,0.0
2657,TECNOLOGIA,2015-10-01,99.38461538461539,19.4,0.0
2658,SALUD,2015-10-01,156.13548387096773,19.4,0.0
2659,RESTAURACION,2015-10-01,69.81666666666666,19.4,0.0
2660,OTROS,2015-10-01,99.76,19.4,0.0
2661,OCIO Y TIEMPO LIBRE,2015-10-01,81.5,19.4,0.0
2662,MODA Y COMPLEMENTOS,2015-10-01,132.9747899159664,19.4,0.0
2663,HOGAR,2015-10-01,113.07894736842105,19.4,0.0
2664,BELLEZA,2015-10-01,49.333333333333336,19.4,0.0
2665,AUTO,2015-10-01,177.77272727272728,19.4,0.0
2666,ALIMENTACION,2015-10-01,138.5,19.4,0.0
2667,TECNOLOGIA,2015-10-02,186.78947368421052,19.2,0.0
2668,SALUD,2015-10-02,182.975,19.2,0.0
2669,RESTAURACION,2015-10-02,63.62686567164179,19.2,0.0
2670,OTROS,2015-10-02,63.083333333333336,19.2,0.0
2671,OCIO Y TIEMPO LIBRE,2015-10-02,102.5,19.2,0.0
2672,MODA Y COMPLEMENTOS,2015-10-02,95.65625,19.2,0.0
2673,HOGAR,2015-10-02,93.69047619047619,19.2,0.0
2674,BELLEZA,2015-10-02,56.138888888888886,19.2,0.0
2675,AUTO,2015-10-02,144.74193548387098,19.2,0.0
2676,ALIMENTACION,2015-10-02,78.29411764705883,19.2,0.0
2677,TECNOLOGIA,2015-10-03,205.0625,11.7,0.0
2678,SALUD,2015-10-03,84.89473684210526,11.7,0.0
2679,RESTAURACION,2015-10-03,60.869565217391305,11.7,0.0
2680,OTROS,2015-10-03,49.40909090909091,11.7,0.0
2681,OCIO Y TIEMPO LIBRE,2015-10-03,97.8,11.7,0.0
2682,MODA Y COMPLEMENTOS,2015-10-03,110.27272727272727,11.7,0.0
2683,HOGAR,2015-10-03,98.96875,11.7,0.0
2684,BELLEZA,2015-10-03,46.86486486486486,11.7,0.0
2685,AUTO,2015-10-03,187.36363636363637,11.7,0.0
2686,ALIMENTACION,2015-10-03,116.88235294117646,11.7,0.0
2687,SALUD,2015-10-04,,16.3,0.0
2688,RESTAURACION,2015-10-04,67.68085106382979,16.3,0.0
2689,OTROS,2015-10-04,93.0,16.3,0.0
2690,OCIO Y TIEMPO LIBRE,2015-10-04,160.25,16.3,0.0
2691,MODA Y COMPLEMENTOS,2015-10-04,50.666666666666664,16.3,0.0
2692,HOGAR,2015-10-04,26.4,16.3,0.0
2693,BELLEZA,2015-10-04,,16.3,0.0
2694,ALIMENTACION,2015-10-04,53.0,16.3,0.0
2695,TECNOLOGIA,2015-10-05,147.38297872340425,11.1,0.0
2696,SALUD,2015-10-05,169.55900621118013,11.1,0.0
2697,RESTAURACION,2015-10-05,54.885714285714286,11.1,0.0
2698,OTROS,2015-10-05,97.375,11.1,0.0
2699,OCIO Y TIEMPO LIBRE,2015-10-05,68.52380952380952,11.1,0.0
2700,MODA Y COMPLEMENTOS,2015-10-05,110.44954128440367,11.1,0.0
2701,HOGAR,2015-10-05,101.36363636363636,11.1,0.0
2702,BELLEZA,2015-10-05,59.183098591549296,11.1,0.0
2703,AUTO,2015-10-05,120.25,11.1,0.0
2704,ALIMENTACION,2015-10-05,192.3846153846154,11.1,0.0
2705,TECNOLOGIA,2015-10-06,150.90697674418604,16.9,0.0
2706,SALUD,2015-10-06,133.1,16.9,0.0
2707,RESTAURACION,2015-10-06,50.729729729729726,16.9,0.0
2708,OTROS,2015-10-06,65.43333333333334,16.9,0.0
2709,OCIO Y TIEMPO LIBRE,2015-10-06,80.64285714285714,16.9,0.0
2710,MODA Y COMPLEMENTOS,2015-10-06,80.98461538461538,16.9,0.0
2711,HOGAR,2015-10-06,116.72222222222223,16.9,0.0
2712,BELLEZA,2015-10-06,53.375,16.9,0.0
2713,AUTO,2015-10-06,104.6470588235294,16.9,0.0
2714,ALIMENTACION,2015-10-06,107.42857142857143,16.9,0.0
2715,TECNOLOGIA,2015-10-07,121.44186046511628,13.2,0.0
2716,SALUD,2015-10-07,179.09036144578315,13.2,0.0
2717,RESTAURACION,2015-10-07,77.69491525423729,13.2,0.0
2718,OTROS,2015-10-07,86.62962962962963,13.2,0.0
2719,OCIO Y TIEMPO LIBRE,2015-10-07,100.31428571428572,13.2,0.0
2720,MODA Y COMPLEMENTOS,2015-10-07,93.18461538461538,13.2,0.0
2721,HOGAR,2015-10-07,56.06122448979592,13.2,0.0
2722,BELLEZA,2015-10-07,59.148514851485146,13.2,0.0
2723,AUTO,2015-10-07,104.55882352941177,13.2,0.0
2724,ALIMENTACION,2015-10-07,51.84615384615385,13.2,0.0
2725,TECNOLOGIA,2015-10-08,127.025,11.8,0.0
2726,SALUD,2015-10-08,116.50666666666666,11.8,0.0
2727,RESTAURACION,2015-10-08,64.9,11.8,0.0
2728,OTROS,2015-10-08,167.83870967741936,11.8,0.0
2729,OCIO Y TIEMPO LIBRE,2015-10-08,63.13793103448276,11.8,0.0
2730,MODA Y COMPLEMENTOS,2015-10-08,78.184,11.8,0.0
2731,HOGAR,2015-10-08,86.425,11.8,0.0
2732,BELLEZA,2015-10-08,66.83333333333333,11.8,0.0
2733,AUTO,2015-10-08,166.7037037037037,11.8,0.0
2734,ALIMENTACION,2015-10-08,70.46666666666667,11.8,0.0
2735,TECNOLOGIA,2015-10-09,224.6530612244898,14.1,0.0
2736,SALUD,2015-10-09,126.11382113821138,14.1,0.0
2737,RESTAURACION,2015-10-09,42.14492753623188,14.1,0.0
2738,OTROS,2015-10-09,129.10526315789474,14.1,0.0
2739,OCIO Y TIEMPO LIBRE,2015-10-09,52.625,14.1,0.0
2740,MODA Y COMPLEMENTOS,2015-10-09,104.3103448275862,14.1,0.0
2741,HOGAR,2015-10-09,39.951219512195124,14.1,0.0
2742,BELLEZA,2015-10-09,50.53030303030303,14.1,0.0
2743,AUTO,2015-10-09,118.52380952380952,14.1,0.0
2744,ALIMENTACION,2015-10-09,70.3125,14.1,0.0
2745,TECNOLOGIA,2015-10-10,159.88235294117646,16.8,0.0
2746,SALUD,2015-10-10,115.1025641025641,16.8,0.0
2747,RESTAURACION,2015-10-10,59.972972972972975,16.8,0.0
2748,OTROS,2015-10-10,70.53333333333333,16.8,0.0
2749,OCIO Y TIEMPO LIBRE,2015-10-10,123.76470588235294,16.8,0.0
2750,MODA Y COMPLEMENTOS,2015-10-10,92.1747572815534,16.8,0.0
2751,HOGAR,2015-10-10,69.0,16.8,0.0
2752,BELLEZA,2015-10-10,50.285714285714285,16.8,0.0
2753,AUTO,2015-10-10,32.8,16.8,0.0
2754,ALIMENTACION,2015-10-10,67.91666666666667,16.8,0.0
2755,SALUD,2015-10-11,79.0,16.4,0.0
2756,RESTAURACION,2015-10-11,45.42307692307692,16.4,0.0
2757,OTROS,2015-10-11,20.0,16.4,0.0
2758,OCIO Y TIEMPO LIBRE,2015-10-11,60.75,16.4,0.0
2759,MODA Y COMPLEMENTOS,2015-10-11,62.9,16.4,0.0
2760,HOGAR,2015-10-11,38.0,16.4,0.0
2761,ALIMENTACION,2015-10-11,77.0,16.4,0.0
2762,TECNOLOGIA,2015-10-12,127.8,18.1,0.0
2763,SALUD,2015-10-12,17.875,18.1,0.0
2764,RESTAURACION,2015-10-12,52.69491525423729,18.1,0.0
2765,OTROS,2015-10-12,38.666666666666664,18.1,0.0
2766,OCIO Y TIEMPO LIBRE,2015-10-12,53.888888888888886,18.1,0.0
2767,MODA Y COMPLEMENTOS,2015-10-12,75.55,18.1,0.0
2768,HOGAR,2015-10-12,48.5,18.1,0.0
2769,BELLEZA,2015-10-12,382.0,18.1,0.0
2770,ALIMENTACION,2015-10-12,59.833333333333336,18.1,0.0
2771,TECNOLOGIA,2015-10-13,167.8913043478261,16.4,1.8
2772,SALUD,2015-10-13,135.5328947368421,16.4,1.8
2773,RESTAURACION,2015-10-13,56.26829268292683,16.4,1.8
2774,OTROS,2015-10-13,97.75,16.4,1.8
2775,OCIO Y TIEMPO LIBRE,2015-10-13,55.43333333333333,16.4,1.8
2776,MODA Y COMPLEMENTOS,2015-10-13,92.89285714285714,16.4,1.8
2777,HOGAR,2015-10-13,143.54166666666666,16.4,1.8
2778,BELLEZA,2015-10-13,87.0,16.4,1.8
2779,AUTO,2015-10-13,127.11764705882354,16.4,1.8
2780,ALIMENTACION,2015-10-13,89.55555555555556,16.4,1.8
2781,TECNOLOGIA,2015-10-14,189.92,17.4,0.0
2782,SALUD,2015-10-14,164.57861635220127,17.4,0.0
2783,RESTAURACION,2015-10-14,31.823529411764707,17.4,0.0
2784,OTROS,2015-10-14,83.03846153846153,17.4,0.0
2785,OCIO Y TIEMPO LIBRE,2015-10-14,73.08108108108108,17.4,0.0
2786,MODA Y COMPLEMENTOS,2015-10-14,88.36752136752136,17.4,0.0
2787,HOGAR,2015-10-14,92.97368421052632,17.4,0.0
2788,BELLEZA,2015-10-14,59.125,17.4,0.0
2789,AUTO,2015-10-14,139.23529411764707,17.4,0.0
2790,ALIMENTACION,2015-10-14,103.46153846153847,17.4,0.0
2791,TECNOLOGIA,2015-10-15,85.18604651162791,17.1,0.0
2792,SALUD,2015-10-15,153.4496644295302,17.1,0.0
2793,RESTAURACION,2015-10-15,64.1896551724138,17.1,0.0
2794,OTROS,2015-10-15,85.24137931034483,17.1,0.0
2795,OCIO Y TIEMPO LIBRE,2015-10-15,67.96969696969697,17.1,0.0
2796,MODA Y COMPLEMENTOS,2015-10-15,71.6,17.1,0.0
2797,HOGAR,2015-10-15,69.91891891891892,17.1,0.0
2798,BELLEZA,2015-10-15,56.471698113207545,17.1,0.0
2799,AUTO,2015-10-15,232.54166666666666,17.1,0.0
2800,ALIMENTACION,2015-10-15,94.0,17.1,0.0
2801,TECNOLOGIA,2015-10-16,123.5,15.8,0.0
2802,SALUD,2015-10-16,114.29032258064517,15.8,0.0
2803,RESTAURACION,2015-10-16,47.55128205128205,15.8,0.0
2804,OTROS,2015-10-16,82.44444444444444,15.8,0.0
2805,OCIO Y TIEMPO LIBRE,2015-10-16,66.8108108108108,15.8,0.0
2806,MODA Y COMPLEMENTOS,2015-10-16,88.21111111111111,15.8,0.0
2807,HOGAR,2015-10-16,141.58620689655172,15.8,0.0
2808,BELLEZA,2015-10-16,50.747368421052634,15.8,0.0
2809,AUTO,2015-10-16,189.12121212121212,15.8,0.0
2810,ALIMENTACION,2015-10-16,55.5,15.8,0.0
2811,TECNOLOGIA,2015-10-17,185.26666666666668,16.2,0.0
2812,SALUD,2015-10-17,136.66,16.2,0.0
2813,RESTAURACION,2015-10-17,68.22368421052632,16.2,0.0
2814,OTROS,2015-10-17,117.41176470588235,16.2,0.0
2815,OCIO Y TIEMPO LIBRE,2015-10-17,54.096774193548384,16.2,0.0
2816,MODA Y COMPLEMENTOS,2015-10-17,102.83505154639175,16.2,0.0
2817,HOGAR,2015-10-17,38.11764705882353,16.2,0.0
2818,BELLEZA,2015-10-17,53.351851851851855,16.2,0.0
2819,AUTO,2015-10-17,148.46666666666667,16.2,0.0
2820,ALIMENTACION,2015-10-17,183.63636363636363,16.2,0.0
2821,SALUD,2015-10-18,41.25,12.9,9.6
2822,RESTAURACION,2015-10-18,35.188235294117646,12.9,9.6
2823,OTROS,2015-10-18,17.4,12.9,9.6
2824,OCIO Y TIEMPO LIBRE,2015-10-18,86.5,12.9,9.6
2825,MODA Y COMPLEMENTOS,2015-10-18,25.176470588235293,12.9,9.6
2826,HOGAR,2015-10-18,18.5,12.9,9.6
2827,BELLEZA,2015-10-18,80.0,12.9,9.6
2828,ALIMENTACION,2015-10-18,20.0,12.9,9.6
2829,TECNOLOGIA,2015-10-19,94.54545454545455,14.0,0.0
2830,SALUD,2015-10-19,162.044776119403,14.0,0.0
2831,RESTAURACION,2015-10-19,54.972972972972975,14.0,0.0
2832,OTROS,2015-10-19,68.3157894736842,14.0,0.0
2833,OCIO Y TIEMPO LIBRE,2015-10-19,53.55882352941177,14.0,0.0
2834,MODA Y COMPLEMENTOS,2015-10-19,69.68,14.0,0.0
2835,HOGAR,2015-10-19,65.34883720930233,14.0,0.0
2836,BELLEZA,2015-10-19,114.88888888888889,14.0,0.0
2837,AUTO,2015-10-19,95.81818181818181,14.0,0.0
2838,ALIMENTACION,2015-10-19,74.125,14.0,0.0
2839,TECNOLOGIA,2015-10-20,110.14285714285714,8.4,58.2
2840,SALUD,2015-10-20,134.96969696969697,8.4,58.2
2841,RESTAURACION,2015-10-20,84.5,8.4,58.2
2842,OTROS,2015-10-20,128.76923076923077,8.4,58.2
2843,OCIO Y TIEMPO LIBRE,2015-10-20,98.8076923076923,8.4,58.2
2844,MODA Y COMPLEMENTOS,2015-10-20,70.35227272727273,8.4,58.2
2845,HOGAR,2015-10-20,65.27027027027027,8.4,58.2
2846,BELLEZA,2015-10-20,72.14035087719299,8.4,58.2
2847,AUTO,2015-10-20,79.3076923076923,8.4,58.2
2848,ALIMENTACION,2015-10-20,86.45454545454545,8.4,58.2
2849,TECNOLOGIA,2015-10-21,234.63829787234042,12.8,0.0
2850,SALUD,2015-10-21,141.24817518248176,12.8,0.0
2851,RESTAURACION,2015-10-21,40.891304347826086,12.8,0.0
2852,OTROS,2015-10-21,211.36,12.8,0.0
2853,OCIO Y TIEMPO LIBRE,2015-10-21,62.2,12.8,0.0
2854,MODA Y COMPLEMENTOS,2015-10-21,113.37383177570094,12.8,0.0
2855,HOGAR,2015-10-21,82.24444444444444,12.8,0.0
2856,BELLEZA,2015-10-21,59.86666666666667,12.8,0.0
2857,AUTO,2015-10-21,107.21052631578948,12.8,0.0
2858,ALIMENTACION,2015-10-21,59.666666666666664,12.8,0.0
2859,TECNOLOGIA,2015-10-22,141.47058823529412,15.4,0.0
2860,SALUD,2015-10-22,158.55725190839695,15.4,0.0
2861,RESTAURACION,2015-10-22,40.15,15.4,0.0
2862,OTROS,2015-10-22,66.0,15.4,0.0
2863,OCIO Y TIEMPO LIBRE,2015-10-22,60.125,15.4,0.0
2864,MODA Y COMPLEMENTOS,2015-10-22,84.71052631578948,15.4,0.0
2865,HOGAR,2015-10-22,73.6470588235294,15.4,0.0
2866,BELLEZA,2015-10-22,61.19277108433735,15.4,0.0
2867,AUTO,2015-10-22,93.2,15.4,0.0
2868,ALIMENTACION,2015-10-22,33.166666666666664,15.4,0.0
2869,TECNOLOGIA,2015-10-23,141.80555555555554,15.0,0.0
2870,SALUD,2015-10-23,156.6036036036036,15.0,0.0
2871,RESTAURACION,2015-10-23,50.87671232876713,15.0,0.0
2872,OTROS,2015-10-23,79.08695652173913,15.0,0.0
2873,OCIO Y TIEMPO LIBRE,2015-10-23,96.91428571428571,15.0,0.0
2874,MODA Y COMPLEMENTOS,2015-10-23,80.26086956521739,15.0,0.0
2875,HOGAR,2015-10-23,165.2941176470588,15.0,0.0
2876,BELLEZA,2015-10-23,55.4,15.0,0.0
2877,AUTO,2015-10-23,283.375,15.0,0.0
2878,ALIMENTACION,2015-10-23,44.35294117647059,15.0,0.0
2879,TECNOLOGIA,2015-10-24,202.27586206896552,3.9,0.0
2880,SALUD,2015-10-24,86.82352941176471,3.9,0.0
2881,RESTAURACION,2015-10-24,42.54022988505747,3.9,0.0
2882,OTROS,2015-10-24,31.4375,3.9,0.0
2883,OCIO Y TIEMPO LIBRE,2015-10-24,52.3125,3.9,0.0
2884,MODA Y COMPLEMENTOS,2015-10-24,125.33928571428571,3.9,0.0
2885,HOGAR,2015-10-24,46.72,3.9,0.0
2886,BELLEZA,2015-10-24,41.44642857142857,3.9,0.0
2887,AUTO,2015-10-24,141.42857142857142,3.9,0.0
2888,ALIMENTACION,2015-10-24,103.92857142857143,3.9,0.0
2889,TECNOLOGIA,2015-10-25,11.0,6.0,0.8
2890,SALUD,2015-10-25,,6.0,0.8
2891,RESTAURACION,2015-10-25,48.125,6.0,0.8
2892,OTROS,2015-10-25,59.75,6.0,0.8
2893,OCIO Y TIEMPO LIBRE,2015-10-25,49.0,6.0,0.8
2894,MODA Y COMPLEMENTOS,2015-10-25,24.53846153846154,6.0,0.8
2895,HOGAR,2015-10-25,18.333333333333332,6.0,0.8
2896,BELLEZA,2015-10-25,6.0,6.0,0.8
2897,ALIMENTACION,2015-10-25,,6.0,0.8
2898,TECNOLOGIA,2015-10-26,109.6,6.4,5.8
2899,SALUD,2015-10-26,209.94615384615383,6.4,5.8
2900,RESTAURACION,2015-10-26,34.189189189189186,6.4,5.8
2901,OTROS,2015-10-26,254.7826086956522,6.4,5.8
2902,OCIO Y TIEMPO LIBRE,2015-10-26,81.58536585365853,6.4,5.8
2903,MODA Y COMPLEMENTOS,2015-10-26,71.1195652173913,6.4,5.8
2904,HOGAR,2015-10-26,93.26315789473684,6.4,5.8
2905,BELLEZA,2015-10-26,60.25,6.4,5.8
2906,AUTO,2015-10-26,394.6666666666667,6.4,5.8
2907,ALIMENTACION,2015-10-26,136.63636363636363,6.4,5.8
2908,TECNOLOGIA,2015-10-27,128.97058823529412,11.0,0.0
2909,SALUD,2015-10-27,132.90714285714284,11.0,0.0
2910,RESTAURACION,2015-10-27,40.945945945945944,11.0,0.0
2911,OTROS,2015-10-27,165.0,11.0,0.0
2912,OCIO Y TIEMPO LIBRE,2015-10-27,59.4,11.0,0.0
2913,MODA Y COMPLEMENTOS,2015-10-27,129.97142857142856,11.0,0.0
2914,HOGAR,2015-10-27,92.94736842105263,11.0,0.0
2915,BELLEZA,2015-10-27,64.11864406779661,11.0,0.0
2916,AUTO,2015-10-27,153.47619047619048,11.0,0.0
2917,ALIMENTACION,2015-10-27,80.86666666666666,11.0,0.0
